text,label
dünden beri fiber hat hata veriyor. ancak iptal etmeyi düşünüyorum.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"İyi günler Selin Hanım, altyapı biriminden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ancak elinize sağlık.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat elinize sağlık.",2
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, ancak çok teşekkürler.",2
"Günaydın Hanım, teknik destekten arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"İyi çalışmalar Mert efendim, müşteri hizmetlerinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
Şu an hattınızda aktif bir arıza gorunmuyor.,1
sabahdan beri fiber hat sürekli kopuyor. çünkü iptal etmeyi düşünüyorum.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak çok memnun kaldım.",2
iki gündür bağlantım çok yavaş. fakat kimse ilgilenmedi.,0
Sistemde adresinizi teyit edebilir miyim?,1
"bir saattir sorun yaşiyordum. talebinizi ust birime iletiyorum, ama elinize sağlik.",2
dunden beri modem cok yavaş. ancak gercekten magdur oldum.,0
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden çok memnun kaldım.",2
sabahdan beri wifi ışıklar yanmıyor. çünkü gerçekten mağdur oldum.,0
sabahdan beri modem çok yavaş. ama iptal etmeyi düşünüyorum.,0
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ancak çok memnun kaldım.",2
beri fiber hat hata veriyor. ama gercekten mağdur oldum.,0
"bir saattir sorun yasiyordum. kaydinizi olusturuyorum, bu yuzden beklediğimden hizli cozuldu.",2
dünden beri bağlantım çalışmıyor. bu yüzden böyle hizmet olmaz.,0
"iki gündür sorun yaşıyordum. talebinizi üst birime iletiyorum, fakat elinize sağlık.",2
bir saattir modem ışıklar yanmıyor. çünkü iptal etmeyi düşünüyorum.,0
"sabahdan beri sorun yasiyordum. adres bilgilerinizi teyit eder misiniz, ancak çok memnun kaldim.",2
sabahdan beri çalışmıyor. ama iptal etmeyi duşunuyorum.,0
"İyi çalışmalar Uğur Bey, fatura servisinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
iki gündür wifi çalışmıyor. fakat iptal etmeyi düşünüyorum.,0
"Günaydın Can Hanım, fatura servisinden arıyorum. talebinizi üst birime iletiyorum.",1
iki gündür wifi sürekli kopuyor. ancak böyle hizmet olmaz.,0
sabahdan beri internetim hata veriyor. fakat gercekten magdur oldum.,0
bir saattir fiber hat hata veriyor. bu yüzden böyle hizmet olmaz.,0
iki gündür ev interneti çok yavaş. fakat artık sabrım kalmadı.,0
"Selamlar Mehmet , muşteri hizmetlerinden ariyorum. talebinizi ust birime iletiyorum.",1
"İşleminiz onay sürecindedir, lütfen ayrılmayın.",1
sabahdan beri wifi ışıklar yanmıyor. bu yüzden iptal etmeyi düşünüyorum.,0
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ancak teşekkür ederim.",2
"Selamlar Mert Hanım, teknik destekten arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"Merhabalar Ahmet efendim, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ancak harika oldu.",2
sabahdan beri internetim sürekli kopuyor. fakat iptal etmeyi düşünüyorum.,0
dunden beri bağlantım çok yavas. bu yuzden gerçekten mağdur oldum.,0
"Gunaydın Ayşe Bey, fatura servisinden arıyorum. işlemi başlatıyorum.",1
dunden beri ev interneti çok yavaş. ama artik sabrim kalmadi.,0
Şu an hattınızda aktif bir arıza görünmüyor.,1
dünden beri fiber hat sürekli kopuyor. çünkü böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, fakat harika oldu.",2
"Günaydın Uğur , müşteri hizmetlerinden arıyorum. talebinizi üst birime iletiyorum.",1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü sağ olun.",2
bir saattir internetim hata veriyor. ama gerçekten magdur oldum.,0
sabahdan beri modem sürekli kopuyor. fakat artık sabrım kalmadı.,0
sabahdan beri ev interneti çalışmıyor. ama artık sabrım kalmadı.,0
"Selamlar Uğur , müşteri hizmetlerinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"bir saattir yaşıyordum. işlemi başlatıyorum, ancak sağ olun.",2
Şu an aktif bir arıza görünmüyor.,1
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"Günaydın Mert Hanım, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
"İyi gunler Mehmet , altyapi biriminden ariyorum. talebinizi ust birime iletiyorum.",1
sabahdan beri wifi sürekli kopuyor. fakat kimse ilgilenmedi.,0
"İyi çalışmalar Selin Bey, fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
beri ev interneti çalışmıyor. çünkü gerçekten mağdur oldum.,0
"İsleminiz onay surecindedir, lutfen hattan ayrilmayin.",1
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ancak harika oldu.",2
"bir saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, bu yüzden çok teşekkürler.",2
Şu an hattınızda aktif bir arıza görünmüyor.,1
"Merhabalar Ceren Bey, altyapı biriminden arıyorum. talebinizi üst birime iletiyorum.",1
"sabahdan beri sorun yaşiyordum. adres bilgilerinizi teyit eder misiniz, ama beklediğimden hizli çözuldu.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
"İyi akşamlar Zeynep efendim, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
Şu an hattinizda aktif bir ariza gorünmüyor.,1
"Selamlar Mehmet , müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
iki gündür wifi hata veriyor. ama gerçekten mağdur oldum.,0
bir saattir internetim çok yavaş. bu yüzden artık sabrım kalmadı.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ama beklediğimden hızlı çözüldü.",2
İyi aksamlar Burcu fatura servisinden ariyorum. sistemi kontrol ediyorum.,1
"dünden beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ama çok memnun kaldım.",2
sabahdan beri fiber hat çalışmıyor. fakat artık sabrım kalmadı.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
sabahdan beri internetim çalışmıyor. ancak iptal düşünüyorum.,0
dünden beri modem çalışmıyor. bu yüzden kimse ilgilenmedi.,0
"İyi çalışmalar Mert , altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
"İyi günler Mert Hanım, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak beklediğimden hızlı çözüldü.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü sağ olun.",2
dünden beri fiber hat hata veriyor. ama gerçekten mağdur oldum.,0
dünden beri modem sürekli kopuyor. bu yüzden böyle hizmet olmaz.,0
"iki sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat harika oldu.",2
Sistemde kayitli adresinizi teyit edebilir miyim?,1
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak teşekkür ederim.",2
"iki gündür sorun yasıyordum. sistemi kontrol ediyorum, çünkü beklediğimden hızlı çozüldü.",2
iki gündür fiber hat ışıklar yanmıyor. çünkü artık sabrım,0
bir saattir fiber hat hata veriyor. bu yüzden kimse ilgilenmedi.,0
"İyi çalışmalar Ayşe Bey, altyapı biriminden arıyorum. talebinizi üst birime iletiyorum.",1
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ama teşekkür ederim.",2
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ama çok memnun kaldım.",2
sabahdan beri ev interneti sürekli kopuyor. fakat kimse ilgilenmedi.,0
dünden beri internetim sürekli kopuyor. çünkü böyle hizmet olmaz.,0
bir saattir modem çok yavaş. ama gerçekten mağdur oldum.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, çünkü çok memnun kaldım.",2
"Merhabalar Mert Bey, teknik destekten arıyorum. işlemi başlatıyorum.",1
"bir saattir sorun yasiyordum. talebinizi ust birime iletiyorum, bu yuzden çok memnun kaldim.",2
iki gündür fiber hat çalışmıyor. fakat iptal etmeyi düşünüyorum.,0
dünden beri ev interneti çok yavaş. çünkü iptal etmeyi düşünüyorum.,0
"Günaydın Burcu Hanım, fatura servisinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden sağ olun.",2
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ama sorunum çözüldü.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ama teşekkür ederim.",2
"İyi günler Uğur Bey, altyapı biriminden arıyorum. talebinizi üst birime iletiyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
KVKK kapsamında almam gerekiyor.,1
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ancak çok memnun kaldım.",2
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"dünden beri sorun yaşiyordum. adres bilgilerinizi teyit eder misiniz, fakat sağ olun.",2
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, fakat sorunum çözüldü.",2
"Merhaba Uğur Bey, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, fakat çok memnun kaldım.",2
sabahdan beri ev interneti hata veriyor. ancak artık sabrım kalmadı.,0
dünden beri wifi hata ancak gerçekten mağdur oldum.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden çok teşekkürler.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
bir saattir wifi ışıklar yanmıyor. fakat böyle hizmet olmaz.,0
Şu an hattinizda aktif bir ariza gorünmüyor.,1
bir saattir bağlantım çok yavaş. fakat gerçekten mağdur oldum.,0
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, bu yüzden sağ olun.",2
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, fakat sağ olun.",2
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, bu yüzden elinize sağlık.",2
"dünden beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ama çok teşekkürler.",2
iki gündür ev interneti ışıklar yanmıyor. fakat iptal etmeyi düşünüyorum.,0
dünden beri fiber hat ışıklar yanmıyor. fakat gerçekten mağdur oldum.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
bir saattir bağlantım hata veriyor. ancak kimse ilgilenmedi.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü beklediğimden hızlı çözüldü.",2
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ama sağ olun.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat harika oldu.",2
"Günaydın Uğur , altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, fakat beklediğimden hızlı çözüldü.",2
iki gündür modem çok yavaş. fakat böyle hizmet olmaz.,0
dünden beri modem ışıklar yanmıyor. ama kimse ilgilenmedi.,0
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, fakat sağ olun.",2
iki gündür bağlantım hata veriyor. ancak etmeyi düşünüyorum.,0
sabahdan beri bağlantım ışıklar yanmıyor. bu yüzden iptal etmeyi düşünüyorum.,0
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ama çok teşekkürler.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
"bir saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, fakat beklediğimden hızlı çözüldü.",2
"bir saattir sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat çok memnun kaldım.",2
"saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, ama teşekkür ederim.",2
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ancak olun.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
KVKK kapsaminda onayinizi almam gerekiyor.,1
KVKK kapsamında onayınızı almam gerekiyor.,1
"İşleminiz onay sürecindedir, lütfen hattan ayrilmayin.",1
bir saattir bağlantım hata veriyor. fakat gerçekten mağdur oldum.,0
bir saattir wifi cok yavaş. bu yüzden iptal etmeyi düşünüyorum.,0
"Merhabalar Uğur efendim, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
"Selamlar Mert , fatura servisinden arıyorum. işlemi başlatıyorum.",1
sabahdan beri internetim sürekli kopuyor. ama böyle hizmet olmaz.,0
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ancak sağ olun.",2
"sabahdan beri sorun yaşiyordum. adres bilgilerinizi teyit eder misiniz, ancak sağ olun.",2
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
bir saattir bağlantım sürekli kopuyor. çünkü artık sabrım kalmadı.,0
bir saattir internetim ışıklar yanmıyor. ama artık sabrım kalmadı.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
Şu an hattınızda aktif bir arıza gorünmüyor.,1
"iki gundur sorun yasıyordum. islemi baslatıyorum, ama sag olun.",2
sabahdan beri fiber hat çok yavaş. fakat iptal etmeyi düşünüyorum.,0
dünden beri internetim sürekli kopuyor. çünkü böyle hizmet olmaz.,0
İyi akşamlar Uğur müşteri hizmetlerinden arıyorum. talebinizi üst birime iletiyorum.,1
Şu an hattınızda aktif bir arıza görünmüyor.,1
"Merhabalar Zeynep Bey, müşteri hizmetlerinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"Selamlar Fatma Hanım, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden sağ olun.",2
bir saattir wifi ışıklar yanmıyor. cunku iptal etmeyi duşunuyorum.,0
"İsleminiz onay surecindedir, lutfen hattan ayrilmayin.",1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
bir saattir modem çalışmıyor. çunku gerçekten mağdur oldum.,0
"Selamlar Elif Hanım, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
sabahdan beri wifi sürekli kopuyor. çünkü gerçekten mağdur oldum.,0
"bir saattir sorun yasiyordum. adres bilgilerinizi teyit eder misiniz, ancak çok tesekkürler.",2
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"dünden beri sorun yaşıyordum. talebinizi üst birime iletiyorum, fakat elinize sağlık.",2
dünden beri ev interneti çok yavaş. ancak iptal etmeyi düşünüyorum.,0
iki gündür internetim çok yavaş. fakat gerçekten mağdur oldum.,0
iki gündür modem sürekli kopuyor. ancak gerçekten magdur oldum.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
sabahdan beri internetim çalışmıyor. çünkü kimse ilgilenmedi.,0
sabahdan beri ev interneti hata veriyor. ama iptal etmeyi düşünüyorum.,0
"Günaydın Zeynep efendim, altyapı biriminden arıyorum. talebinizi üst birime iletiyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, çünkü harika oldu.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"İyi akşamlar Ceren efendim, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
iki gündür bağlantım sürekli kopuyor. ancak gerçekten mağdur oldum.,0
"dünden beri sorun yasıyordum. talebinizi üst birime iletiyorum, bu yüzden çok tesekkürler.",2
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, fakat çok memnun kaldım.",2
dünden beri bağlantım çalışmıyor. bu yüzden böyle hizmet olmaz.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, ama teşekkur ederim.",2
sabahdan beri internetim hata veriyor. ama artık sabrım kalmadı.,0
dünden beri fiber hat çok yavaş. bu yüzden iptal etmeyi düşünüyorum.,0
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, fakat elinize sağlık.",2
"Merhabalar Uğur Hanım, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
"Günaydin Emre Hanim, fatura servisinden ariyorum. adres bilgilerinizi teyit eder misiniz.",1
iki gündür fiber hat çok yavaş. çünkü gerçekten mağdur oldum.,0
dünden beri wifi çalışmıyor. fakat gerçekten mağdur oldum.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat teşekkür ederim.",2
iki gündür fiber hat hata veriyor. çünkü iptal etmeyi düşünüyorum.,0
"İyi günler Ahmet Hanım, müşteri hizmetlerinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"İyi çalismalar Mert efendim, musteri hizmetlerinden ariyorum. kaydinizi olusturuyorum.",1
"iki gündür sorun yaşiyordum. kaydinizi oluşturuyorum, ama sağ olun.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak beklediğimden hızlı çözüldü.",2
"sabahdan beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat çok memnun kaldım.",2
sabahdan beri bağlantım ışıklar yanmıyor. bu yüzden iptal etmeyi düşünüyorum.,0
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ancak sağ olun.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
sabahdan beri wifi sürekli kopuyor. çünkü kimse ilgilenmedi.,0
bir saattir fiber hat çalışmıyor. ancak artık sabrım kalmadı.,0
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ancak sağ olun.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
bir saattir bağlantım ışıklar yanmıyor. ama artık sabrım kalmadı.,0
bir saattir ev interneti ısıklar yanmıyor. ama artık sabrım kalmadı.,0
"Merhabalar Burcu efendim, teknik destekten ariyorum. talebinizi üst birime iletiyorum.",1
Şu an hattınızda aktif bir arıza gorunmuyor.,1
"Günaydın Uğur , fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
bir saattir ev interneti hata veriyor. bu yuzden kimse ilgilenmedi.,0
dünden beri bağlantim calişmiyor. bu yüzden gercekten mağdur oldum.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü sağ olun.",2
iki gündür wifi çalişmiyor. fakat artik sabrim kalmadi.,0
"Selamlar Elif efendim, altyapı biriminden arıyorum. işlemi başlatıyorum.",1
"Merhaba Burcu Hanım, fatura servisinden kaydınızı oluşturuyorum.",1
