text,label
"İşleminiz şu an onay bekliyor, lütfen hattan ayrılmayın.",1
"İyi akşamlar Fatma , fatura servisinden arıyorum. işlemi başlatıyorum.",1
sabahdan beri wifi ışıklar yanmıyor. fakat artık sabrım kalmadı.,0
iki gündür modem hata veriyor. ama artık sabrım kalmadı.,0
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"İyi çalışmalar Elif , müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
dünden beri internetim isiklar yanmiyor. ancak kimse ilgilenmedi.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ama teşekkür ederim.",2
Mevcut kampanyanizi bir üst pakete taşiyabiliriz.,1
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak çok memnun kaldım.",2
"sabahdan beri sorun yasıyordum. kaydınızı olusturuyorum, bu yuzden gerçekten yardımcı oldunuz.",2
iki gündür ev interneti çok yavaş. ama gerçekten mağdur oldum.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden çok memnun kaldım.",2
sabahdan beri modem çalışmıyor. ancak artık sabrım kalmadı.,0
"İyi çalışmalar Mert efendim, teknik destekten arıyorum. işlemi başlatıyorum.",1
"İşleminiz şu an onay bekliyor, lütfen hattan ayrılmayın.",1
iki gündür internetim hata veriyor. fakat böyle hizmet olmaz.,0
iki gündür internetim hata veriyor. fakat gerçekten mağdur oldum.,0
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, fakat teşekkür ederim.",2
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"İyi günler Zeynep Bey, fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
bir saattir ev interneti çalışmıyor. çünkü kimse ilgilenmedi.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ama gerçekten yardımcı oldunuz.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden gerçekten yardımcı oldunuz.",2
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak sorunum çözüldü.",2
"Merhaba Elif efendim, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ancak sorunum çözüldü.",2
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü sorunum çözüldü.",2
dünden beri wifi hata veriyor. ama artık sabrım kalmadı.,0
sabahdan beri modem hata veriyor. ama kimse ilgilenmedi.,0
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"sabahdan beri sorun yasıyordum. islemi baslatıyorum, cünkü tesekkür ederim.",2
sabahdan beri wifi sürekli kopuyor. bu yüzden gerçekten mağdur oldum.,0
sabahdan beri modem çok yavaş. fakat artık sabrım kalmadı.,0
iki gündür ev interneti ışıklar yanmıyor. çünkü artık sabrım kalmadı.,0
"sabahdan beri sorun yasiyordum. kaydinizi olusturuyorum, bu yüzden sorunum çözüldü.",2
bir saattir internetim hata veriyor. çünkü kimse ilgilenmedi.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, çünkü sorunum çözüldü.",2
"İsleminiz su an onay bekliyor, lütfen hattan ayrılmayın.",1
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat sorunum çözüldü.",2
sabahdan beri fiber hat hata veriyor. ama kimse ilgilenmedi.,0
iki gündür ev interneti çok yavaş. bu yüzden kimse ilgilenmedi.,0
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, bu yüzden çok memnun kaldım.",2
sabahdan beri bağlantım sürekli kopuyor. ancak artık sabrım kalmadı.,0
dünden beri wifi sürekli kopuyor. fakat artık sabrım kalmadı.,0
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, fakat teşekkür ederim.",2
"Selamlar Mehmet Bey, fatura servisinden arıyorum. işlemi başlatıyorum.",1
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden sorunum çözüldü.",2
"sabahdan beri sorun yasıyordum. islemi baslatıyorum, ancak gerçekten yardımcı oldunuz.",2
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, çünkü sorunum çözüldü.",2
sabahdan beri internetim hata veriyor. bu yüzden böyle hizmet olmaz.,0
Talebinizi ust birime acil koduyla iletiyorum.,1
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, bu yüzden sorunum çözüldü.",2
"Selamlar Burcu Bey, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
iki gündür modem sürekli kopuyor. ancak gerçekten mağdur oldum.,0
iki gündür fiber hat ışıklar yanmıyor. ama kimse ilgilenmedi.,0
sabahdan beri internetim sürekli kopuyor. ama kimse ilgilenmedi.,0
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
sabahdan beri ev interneti sürekli kopuyor. bu yüzden gerçekten mağdur oldum.,0
"Merhaba Fatma Hanım, fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
"Günaydın Elif Hanım, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ama teşekkür ederim.",2
"İyi akşamlar Ceren Bey, altyapı biriminden arıyorum. işlemi başlatıyorum.",1
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
dünden beri wifi ışıklar yanmıyor. bu yüzden gerçekten mağdur oldum.,0
"dunden beri sorun yaşiyordum. sistemi kontrol ediyorum, çunku gerçekten yardimci oldunuz.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü gerçekten yardımcı oldunuz.",2
sabahdan beri modem hata veriyor. fakat gerçekten mağdur oldum.,0
bir saattir wifi çok yavaş. fakat artık sabrım kalmadı.,0
"İyi akşamlar Ahmet , teknik destekten arıyorum. sistemi kontrol ediyorum.",1
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"Selamlar Fatma Hanım, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
iki gündür wifi sürekli kopuyor. bu yüzden böyle hizmet olmaz.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ama sorunum çözüldü.",2
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
dünden beri wifi sürekli kopuyor. çünkü gerçekten mağdur oldum.,0
dünden beri ev interneti sürekli kopuyor. ama gerçekten mağdur oldum.,0
iki gündür ev interneti sürekli kopuyor. ancak artık sabrım kalmadı.,0
"sabahdan beri sorun yasiyordum. sistemi kontrol ediyorum, bu yuzden gerçekten yardimci oldunuz.",2
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ancak sorunum çözüldü.",2
dünden beri modem çalışmıyor. fakat kimse ilgilenmedi.,0
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, ama gerçekten yardımcı oldunuz.",2
"İyi çalışmalar Ceren Bey, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
"İşleminiz şu an onay bekliyor, lütfen hattan ayrılmayın.",1
dünden beri fiber hat sürekli kopuyor. ama böyle hizmet olmaz.,0
"İyi günler Elif Hanım, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"Merhaba Mert Hanım, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
sabahdan beri ev interneti ışıklar yanmıyor. bu yüzden gerçekten mağdur oldum.,0
iki gündür wifi hata veriyor. fakat gercekten mağdur oldum.,0
sabahdan beri internetim hata veriyor. bu yüzden gerçekten mağdur oldum.,0
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ancak sorunum çözüldü.",2
"Günaydın Can efendim, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
Mevcut kampanyanizi bir ust pakete tasiyabiliriz.,1
"Selamlar Zeynep Hanım, teknik destekten arıyorum. işlemi başlatıyorum.",1
iki gündür modem sürekli kopuyor. ancak artık sabrım kalmadı.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü teşekkür ederim.",2
"Merhabalar Mehmet Hanım, muşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
sabahdan beri wifi hata veriyor. ama kimse ilgilenmedi.,0
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, çünkü çok memnun kaldım.",2
sabahdan beri ev interneti ışıklar yanmıyor. çünkü artık sabrım kalmadı.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ama sorunum çözüldü.",2
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, çünkü çok memnun kaldım.",2
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
iki gündür wifi çok yavaş. ancak kimse ilgilenmedi.,0
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ama sorunum çozüldü.",2
iki gundur fiber hat calışmıyor. cunku kimse ilgilenmedi.,0
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, fakat çok memnun kaldım.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
"İyi günler Ahmet efendim, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
sabahdan beri fiber hat ışıklar yanmıyor. çünkü gerçekten mağdur oldum.,0
"Merhaba Mert , altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
iki gündür ev interneti çalışmıyor. ancak artık sabrım kalmadı.,0
bir saattir fiber hat hata veriyor. fakat artık sabrım kalmadı.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, çünkü teşekkür ederim.",2
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, fakat teşekkur ederim.",2
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, fakat gerçekten yardımcı oldunuz.",2
dünden beri ev interneti hata veriyor. ancak kimse ilgilenmedi.,0
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ancak gerçekten yardımcı oldunuz.",2
bir saattir ev interneti ışıklar yanmıyor. çünkü böyle hizmet olmaz.,0
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden teşekkür ederim.",2
sabahdan beri modem sürekli kopuyor. çünkü gerçekten mağdur oldum.,0
"Merhaba Ayşe Hanim, altyapi biriminden ariyorum. sistemi kontrol ediyorum.",1
sabahdan beri internetim ışıklar yanmıyor. ama artık sabrım kalmadı.,0
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden teşekkür ederim.",2
bir saattir modem çalışmıyor. ancak böyle hizmet olmaz.,0
bir saattir ev interneti sürekli kopuyor. bu yüzden artık sabrım kalmadı.,0
sabahdan beri ev interneti çok yavaş. fakat kimse ilgilenmedi.,0
dünden beri ev interneti sürekli kopuyor. ancak gerçekten mağdur oldum.,0
bir saattir modem çok yavaş. ancak gerçekten mağdur oldum.,0
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, çünkü çok memnun kaldım.",2
"Merhaba Zeynep Hanım, fatura servisinden arıyorum. işlemi başlatıyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"İyi çalışmalar Burcu Hanım, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ancak çok memnun kaldım.",2
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, fakat sorunum çözüldü.",2
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
"İşleminiz şu an onay bekliyor, lütfen hattan ayrilmayin.",1
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çözüldü.",2
"Günaydın Mehmet efendim, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, bu yüzden teşekkür ederim.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ama sorunum çözüldü.",2
bir saattir fiber hat çalışmıyor. fakat böyle hizmet olmaz.,0
sabahdan beri internetim çok yavaş. ama gerçekten mağdur oldum.,0
iki gündür bağlantım çok yavaş. ancak gerçekten mağdur oldum.,0
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, fakat çok memnun kaldım.",2
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
dünden beri internetim sürekli kopuyor. ancak kimse ilgilenmedi.,0
"iki gündür sorun yasiyordum. kaydinizi olusturuyorum, bu yüzden gerçekten yardimci oldunuz.",2
bir saattir modem çalışmıyor. çünkü böyle hizmet olmaz.,0
"dunden beri sorun yasıyordum. islemi baslatıyorum, ancak cok memnun kaldım.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, ama gerçekten yardımcı oldunuz.",2
dünden beri ev interneti hata veriyor. ama artık sabrım kalmadı.,0
"Günaydın Ceren Hanım, teknik destekten arıyorum. işlemi başlatıyorum.",1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ama sorunum çözüldü.",2
"Merhabalar Can Bey, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ancak gerçekten yardımcı oldunuz.",2
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, çünkü sorunum çözüldü.",2
sabahdan beri internetim sürekli kopuyor. ancak böyle hizmet olmaz.,0
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"Merhaba Emre Hanım, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
iki gündür fiber hat çalışmıyor. fakat kimse ilgilenmedi.,0
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden çok memnun kaldım.",2
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, bu yüzden gerçekten yardımcı oldunuz.",2
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ama sorunum çözüldü.",2
"Merhaba Elif efendim, altyapı biriminden arıyorum. işlemi başlatıyorum.",1
sabahdan beri modem çok yavaş. fakat artık sabrım kalmadı.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
"İyi akşamlar Ceren , altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak teşekkür ederim.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü çok memnun kaldım.",2
"iki gündür sorun yaşiyordum. işlemi başlatiyorum, ancak cok memnun kaldim.",2
"bir saattir sorun yasiyordum. sistemi kontrol ediyorum, bu yüzden tesekkür ederim.",2
"iki gundur sorun yaşıyordum. sistemi kontrol ediyorum, ama çok memnun kaldım.",2
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak teşekkür ederim.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat gerçekten yardımcı oldunuz.",2
iki gündür internetim ışıklar yanmıyor. çünkü artık sabrım kalmadı.,0
sabahdan beri bağlantım çok yavaş. bu yüzden artık sabrım kalmadı.,0
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ama sorunum çözüldü.",2
sabahdan beri bağlantım çok yavaş. bu yüzden kimse ilgilenmedi.,0
"Merhabalar Selin , fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ancak çok memnun kaldım.",2
dünden beri bağlantım ışıklar yanmıyor. fakat böyle hizmet olmaz.,0
dünden beri modem çalışmıyor. ancak böyle hizmet olmaz.,0
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü çok memnun kaldım.",2
sabahdan beri bağlantım ışıklar yanmıyor. ama kimse ilgilenmedi.,0
dünden beri ev interneti ışıklar yanmıyor. ancak böyle hizmet olmaz.,0
sabahdan beri bağlantım sürekli kopuyor. ama artık sabrım kalmadı.,0
sabahdan beri fiber hat çok yavaş. çünkü böyle hizmet olmaz.,0
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, çünkü çok memnun kaldım.",2
Şu an hattınızda herhangi bir arıza kaydı gorunmuyor.,1
Talebinizi üst birime acil koduyla iletiyorum.,1
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, çünkü teşekkür ederim.",2
dünden beri wifi hata veriyor. ama gerçekten mağdur oldum.,0
"dunden beri sorun yasıyordum. kaydınızı olusturuyorum, ama çok memnun kaldım.",2
"Selamlar Mert Bey, müsteri hizmetlerinden arıyorum. islemi baslatıyorum.",1
bir saattir internetim çalısmıyor. ancak böyle hizmet olmaz.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ama çok memnun kaldım.",2
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ancak sorunum çözüldü.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü çok memnun kaldım.",2
bir saattir internetim çalışmıyor. ama artık sabrım kalmadı.,0
bir saattir bağlantım sürekli kopuyor. ama kimse ilgilenmedi.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden sorunum çözüldü.",2
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, fakat teşekkür ederim.",2
"Merhaba Burcu efendim, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
"dunden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat çok memnun kaldım.",2
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, fakat gerçekten yardımcı oldunuz.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü sorunum çözüldü.",2
bir saattir fiber hat çok yavaş. çünkü gerçekten mağdur oldum.,0
sabahdan beri modem ışıklar yanmıyor. bu yüzden böyle hizmet olmaz.,0
bir saattir fiber hat hata veriyor. ancak artık sabrım kalmadı.,0
iki gündür modem ışıklar yanmıyor. ancak böyle hizmet olmaz.,0
"dünden beri sorun yaşiyordum. kaydinizi oluşturuyorum, bu yüzden teşekkür ederim.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, ama çok memnun kaldım.",2
sabahdan beri ev interneti hata veriyor. fakat kimse ilgilenmedi.,0
iki gündür bağlantım çok yavaş. fakat artık sabrım kalmadı.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, çünkü sorunum çözüldü.",2
dünden beri wifi çok yavaş. çünkü gerçekten mağdur oldum.,0
iki gündür bağlantım ışıklar yanmıyor. ama gerçekten mağdur oldum.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü sorunum çözüldü.",2
bir saattir ev interneti hata veriyor. bu yüzden böyle hizmet olmaz.,0
sabahdan beri fiber hat hata veriyor. cünkü artık sabrım kalmadı.,0
