review,label
Müşteri temsilcisi çözüm sürecinde çok kaliteli davrandı.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Telefon tam bir hayal kırıklığı, çok eksik.",negatif
Bu ürünün teknik özellikleri nelerdir?,nötr
"Şiddetle tavsiye ederim, harika bir deneyim.",pozitif
"Görevli konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
En iyi hizmeti sizden aldım.,pozitif
"Firma, hata yaptığını kabul etmiyor.",negatif
"Sürekli aynı sorunu yaşıyorum, bıktım.",negatif
"Görevli konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
Bu kadar yavaş bir kargo görmedim.,negatif
"Aldatıldığımı düşünüyorum, ürün farklı çıktı.",negatif
"Sürekli aynı sorunu yaşıyorum, bıktım.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Mükemmel bir fiyat/performans ürünü.,pozitif
"Sürekli aynı sorunu yaşıyorum, bıktım.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Müşteri odaklı çözümleriniz takdire şayan.,pozitif
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
"Cihaz tam bir hayal kırıklığı, çok kaba.",negatif
Sipariş beklediğimden çok daha kaliteli çıktı.,pozitif
Gerçekten çok başarılı bir ürün çıkarmışsınız.,pozitif
Ürünün son kullanma tarihi nedir?,nötr
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kurye konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Garanti koşulları ne anlama geliyor?,nötr
Teslimat süresi belirtilen aralıkta olacak mı?,nötr
Satış sonrası destek tam bir fiyasko.,negatif
Ürünü ne zaman iade edebileceğimi bilmek istiyorum.,nötr
Taksit seçeneklerinin olmaması büyük bir eksiklik.,negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kulaklık tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Kalitesi harika, fiyatına göre çok üst düzey bir ürün.",pozitif
Sorunum anında bir şekilde halledildi.,pozitif
Ürünüm tamir edilmeden geri gönderildi.,negatif
Tüm sorularıma sabırla cevap verdiler.,pozitif
Bu markanın diğer ürünlerini de merak ettim.,nötr
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
İlgili birim size kısa sürede dönüş yapacaktır.,nötr
Siparişim 15 gündür kargoya verilmedi.,negatif
İlgili birim size kısa sürede dönüş yapacaktır.,nötr
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
Sorunum anında bir şekilde halledildi.,pozitif
Bu kadar ilgili bir firma daha görmedim.,pozitif
"Telefon tam bir hayal kırıklığı, çok kalitesiz.",negatif
En güvenilir firma.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
İptal edilen siparişim nedenini açıklamadılar.,negatif
"Müşteri temsilcisi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Çözüm odaklı yaklaşımınız harika.,pozitif
"Müşteri temsilcisi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
Müşteri hizmetleri beni yanlış yönlendirdi.,negatif
Faturanın bir kopyasını istiyorum.,nötr
"Destek ekibi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Hayatımı kolaylaştırdınız, teşekkür ederim!",pozitif
Ürünüm tamir edilmeden geri gönderildi.,negatif
"Bu kadar kaliteli bir ürün beklemiyordum, şaşırdım.",pozitif
Müşteri temsilcisi çözüm sürecinde çok hızlı davrandı.,pozitif
Siparişimi gönderdikten sonra benimle iletişime geçmediler.,negatif
Kullanıcı sözleşmesini kabul ettim.,nötr
"Görevli konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Mükemmel bir fiyat/performans ürünü.,pozitif
Sürekli beni mağdur ediyorlar.,negatif
"Paket tam bir hayal kırıklığı, çok kötü.",negatif
Herkesin alması gereken bir ürün.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Bu fiyat aralığında daha iyisini bulamazsınız.,pozitif
"Aldığım üründe kronik bir sorun varmış, belirtilmemişti.",negatif
Telefon beklediğimden çok daha hızlı çıktı.,pozitif
En iyi hizmeti sizden aldım.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Destek ekibi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Ne bekliyorsam onu aldım,nötr
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Profesyonel yaklaşımınız için tebrikler.,pozitif
"Müşteri temsilcisi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
Müşteri odaklı çözümleriniz takdire şayan.,pozitif
Teslimat saatini seçebiliyor muyum?,nötr
Ürünü geri göndermeme rağmen para iadesi yapılmadı.,negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Bu ürüne bayıldım, kalitesine diyecek yok.",pozitif
Siparişimin içeriğini kontrol etmek istiyorum.,nötr
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Teknik destek ekibiniz tamamen yetersiz.,negatif
"Şiddetle tavsiye ederim, harika bir deneyim.",pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Tüm övgüleri hak ediyorsunuz.,pozitif
"Görevli konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Kurye konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
"Bu kadar kaliteli bir ürün beklemiyordum, şaşırdım.",pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi sağlam.",pozitif
"Sipariş tam bir hayal kırıklığı, çok kalitesiz.",negatif
İade formunu doldurmam gerekiyor.,nötr
Sorunum profesyonel bir şekilde halledildi.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
Uzman ekibiniz sayesinde sorunum çözüldü.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
Müşteri hizmetleri beni yanlış yönlendirdi.,negatif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
Aldığım hizmetten kesinlikle memnun kalmadım.,negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Görevli çözüm sürecinde çok hızlı davrandı.,pozitif
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
"Kurye konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Bu ürünün muadili var mı?,nötr
Herkesin alması gereken bir ürün.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
Kulaklık beklediğimden çok daha hızlı çıktı.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Destek ekibi konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Telefon beklediğimden çok daha kaliteli çıktı.,pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi sağlam.",pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Müşteri odaklı çözümleriniz takdire şayan.,pozitif
"Ürün tam bir hayal kırıklığı, çok defolu.",negatif
Bozuk ürünü geri almayı reddettiler.,negatif
Sipariş beklediğimden çok daha başarılı çıktı.,pozitif
Ürünüm tamir edilmeden geri gönderildi.,negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Görevli çözüm sürecinde çok sağlam davrandı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi ilgili.",pozitif
Hangi ödeme yöntemlerini kabul ediyorsunuz?,nötr
Gözüm kapalı tavsiye ederim.,pozitif
Teslimat adresimi güncellemem gerekiyor.,nötr
Kurye çözüm sürecinde çok kaliteli davrandı.,pozitif
Kurye çözüm sürecinde çok başarılı davrandı.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
Ürününüzün hangi özelliklerini öne çıkarırsınız?,nötr
Sorunum profesyonel bir şekilde halledildi.,pozitif
"İnternet bağlantım sürekli kopuyor, çok sıkıntı yaşıyorum.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Sürekli aynı sorunu yaşıyorum, bıktım.",negatif
Herkesin alması gereken bir ürün.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
İade işlemleri kaç gün sürüyor?,nötr
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Ürünü aldıktan sonra hemen bozuldu.,negatif
Bu modelin bir önceki versiyonunu da kullanmıştım.,nötr
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
İlgili birim size kısa sürede dönüş yapacaktır.,nötr
Ürünün son kullanma tarihi nedir?,nötr
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
Destek ekibi çözüm sürecinde çok başarılı davrandı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Ürünün vaat ettiği hiçbir şeyi yapmıyor.,negatif
Ürünün muadili var mı?,nötr
Bu firma gerçekten işini biliyor.,pozitif
Ürününüzün fiyatı nedir?,nötr
"Ürün tam bir hayal kırıklığı, çok eksik.",negatif
Bu kadar ilgili bir firma daha görmedim.,pozitif
"Görevli konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Gelen ürün hasarlı çıktı ve kimse ilgilenmedi.,negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
Çözüm odaklı yaklaşımınız harika.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Ürünle ilgili özel bir yorumum yok,nötr
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Web sitesinde bir sorunla karşılaştım.,nötr
Aldığım hizmetin kalitesi düştü.,negatif
Ürününüzün hangi özelliklerini öne çıkarırsınız?,nötr
Sürekli beni farklı departmanlara yönlendiriyorlar.,negatif
"Kullanma kılavuzunu inceledim, yeterli bilgi var.",nötr
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Tüm sorularıma sabırla cevap verdiler.,pozitif
Bu modelin bir önceki versiyonunu da kullanmıştım.,nötr
Yeni bir hesap oluşturmayı deneyeceğim.,nötr
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
Taksit seçeneklerinin olmaması büyük bir eksiklik.,negatif
"Kurye konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Çözüm odaklı yaklaşımınız harika.,pozitif
Müşteri temsilcisi çok nazik ve çözüm odaklıydı.,pozitif
"Müşteri temsilcisi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Özel bir memnuniyet ya da memnuniyetsizlik yok,nötr
Sorunum profesyonel bir şekilde halledildi.,pozitif
Teslimat süresi ne kadar sürer?,nötr
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Sizden hizmet almak büyük bir ayrıcalık.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Kulaklık beklediğimden çok daha sağlam çıktı.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Bu markanın diğer ürünlerini de merak ettim.,nötr
Faturanın bir kopyasını istiyorum.,nötr
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Geri bildirimimin ne zaman değerlendirileceğini sormak istedim.,nötr
Yetersiz stok sebebiyle siparişim iptal edildi.,negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Ürünü geri gönderdim ama iadem yapılmadı.,negatif
"Yorumumu yayınlamıyorlar, sansür uyguluyorlar.",negatif
Lütfen bana bir e-posta gönderin.,nötr
"Kulaklık tam bir hayal kırıklığı, çok eksik.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Telefon beklediğimden çok daha başarılı çıktı.,pozitif
Tüm beklentilerimi fazlasıyla karşıladı.,pozitif
Web sitesinde bir sorunla karşılaştım.,nötr
En iyi hizmeti sizden aldım.,pozitif
"Cihaz tam bir hayal kırıklığı, çok defolu.",negatif
Bu kadar ilgili bir firma daha görmedim.,pozitif
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
Sizden hizmet almak bir ayrıcalık.,pozitif
Ürünü incelemek için zaman ayırdım.,nötr
Kurye çözüm sürecinde çok kaliteli davrandı.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Rengi sitedeki gibiydi, ancak biraz daha parlak bekliyordum.",nötr
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Ürünün muadili var mı?,nötr
Sorunum hızlıca bir şekilde halledildi.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Her şey için çok teşekkür ederim, mükemmeldi.",pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Mükemmel bir alışveriş deneyimiydi.,pozitif
Sizden hizmet almak bir ayrıcalık.,pozitif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
Bozuk ürünü geri almayı reddettiler.,negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Sipariş tam bir hayal kırıklığı, çok kötü.",negatif
"Hayatımı kolaylaştırdınız, teşekkür ederim!",pozitif
Çözüm odaklı yaklaşımınız harika.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Kulaklık beklediğimden çok daha nazik çıktı.,pozitif
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
"Paket tam bir hayal kırıklığı, çok kaba.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi kaliteli.",pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi sağlam.",pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kurye konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
Personeliniz çok kaba ve ilgisizdi.,negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi kaliteli.",pozitif
Web sitesinde bir sorunla karşılaştım.,nötr
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Fiyatlar neden bu kadar farklılık gösteriyor?,nötr
"Verdiğim paraya yazık oldu, kesinlikle almayın.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
E-posta ile gönderdiğim hiçbir mesaja cevap alamadım.,negatif
"Sorunsuz bir kurulum oldu, her şey için teşekkürler.",pozitif
Bu hizmetin maliyeti nedir?,nötr
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
Beklediğimden çok daha iyi performans gösterdi.,pozitif
Müşteri temsilcisi çözüm sürecinde çok başarılı davrandı.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi hızlı.",pozitif
Telefon beklediğimden çok daha sağlam çıktı.,pozitif
"Müşteri temsilcisi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Bu ürüne bayıldım, kalitesine diyecek yok.",pozitif
Aldığım hizmetten kesinlikle pişmanım.,negatif
"Görevli konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Hangi saatler arasında müsait olacağınızı belirtebilirsiniz?,nötr
Sipariş beklediğimden çok daha başarılı çıktı.,pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"İade sürecim hala sonuçlanmadı, çok yavaş işliyor.",negatif
"Paramı iade etmiyorlar, beni mağdur ettiler.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Aldığım hizmet pişmanlık vericiydi.,negatif
Böyle kötü bir deneyimi kimseye yaşatmam.,negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Ürünü aldıktan sonra hemen bozuldu.,negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Mükemmel bir alışveriş deneyimiydi.,pozitif
"Bu ürüne bayıldım, kalitesine diyecek yok.",pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi hızlı.",pozitif
"Görevli konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Bu hizmetin yıllık ücreti ne kadar?,nötr
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Ürün görselden farklı geldi, iade etmek zorunda kaldım.",negatif
Bu ürünün teknik özellikleri nelerdir?,nötr
Tüm beklentilerimi fazlasıyla karşıladı.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Verdiğim paraya yazık oldu, kesinlikle almayın.",negatif
Kampanyanın detaylarını öğrenmek istiyorum.,nötr
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
Bu firma gerçekten işini biliyor.,pozitif
Ortalama bir hizmet aldım,nötr
"Gelen ürünüm kırık çıktı, iadeyi kabul etmiyorlar.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
İade işlemleri kaç gün sürüyor?,nötr
Sorunum profesyonel bir şekilde halledildi.,pozitif
Herkesin alması gereken bir ürün.,pozitif
