review,label
"Görevli konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Görevli çözüm sürecinde çok ilgili davrandı.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Görevli çözüm sürecinde çok hızlı davrandı.,pozitif
"Müşteri temsilcisi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Destek ekibi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Cihaz beklediğimden çok daha sağlam çıktı.,pozitif
Ürün beklediğimden çok daha nazik çıktı.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Ürün tam bir hayal kırıklığı, çok defolu.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi nazik.",pozitif
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
Telefon beklediğimden çok daha kaliteli çıktı.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Kurye konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Destek ekibi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
Kulaklık beklediğimden çok daha ilgili çıktı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Kurye çözüm sürecinde çok kaliteli davrandı.,pozitif
"Sipariş tam bir hayal kırıklığı, çok kötü.",negatif
"Ürün tam bir hayal kırıklığı, çok yavaş.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kurye konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kurye konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
Sipariş beklediğimden çok daha başarılı çıktı.,pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Kesinlikle öneririm, hizmet kalitesi ilgili.",pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Müşteri temsilcisi konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Kurye çözüm sürecinde çok hızlı davrandı.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Destek ekibi çözüm sürecinde çok ilgili davrandı.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Kurye konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Görevli konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle öneririm, hizmet kalitesi hızlı.",pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
Sipariş beklediğimden çok daha ilgili çıktı.,pozitif
"Kulaklık tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Paket beklediğimden çok daha başarılı çıktı.,pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Kulaklık tam bir hayal kırıklığı, çok kötü.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
"Sipariş tam bir hayal kırıklığı, çok defolu.",negatif
Paket beklediğimden çok daha sağlam çıktı.,pozitif
Sipariş beklediğimden çok daha başarılı çıktı.,pozitif
"Kurye konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Müşteri temsilcisi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Paket tam bir hayal kırıklığı, çok kalitesiz.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Sipariş tam bir hayal kırıklığı, çok kötü.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Kurye çözüm sürecinde çok kaliteli davrandı.,pozitif
Kulaklık beklediğimden çok daha sağlam çıktı.,pozitif
"Görevli konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Cihaz tam bir hayal kırıklığı, çok yavaş.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kurye konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Müşteri temsilcisi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Ürün beklediğimden çok daha sağlam çıktı.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi kaliteli.",pozitif
"Kurye konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Görevli çözüm sürecinde çok ilgili davrandı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Cihaz tam bir hayal kırıklığı, çok kötü.",negatif
Kurye çözüm sürecinde çok başarılı davrandı.,pozitif
"Görevli konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Görevli çözüm sürecinde çok ilgili davrandı.,pozitif
Telefon beklediğimden çok daha kaliteli çıktı.,pozitif
"Cihaz tam bir hayal kırıklığı, çok kötü.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Kurye çözüm sürecinde çok hızlı davrandı.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Müşteri temsilcisi çözüm sürecinde çok ilgili davrandı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Cihaz tam bir hayal kırıklığı, çok eksik.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Paket tam bir hayal kırıklığı, çok kötü.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Görevli çözüm sürecinde çok ilgili davrandı.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi kaliteli.",pozitif
"Kurye konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Kurye konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
Görevli çözüm sürecinde çok nazik davrandı.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Ürün tam bir hayal kırıklığı, çok kötü.",negatif
Müşteri temsilcisi çözüm sürecinde çok başarılı davrandı.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Telefon beklediğimden çok daha kaliteli çıktı.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi kaliteli.",pozitif
Kulaklık beklediğimden çok daha nazik çıktı.,pozitif
Müşteri temsilcisi çözüm sürecinde çok hızlı davrandı.,pozitif
Telefon beklediğimden çok daha ilgili çıktı.,pozitif
"Kesinlikle öneririm, hizmet kalitesi kaliteli.",pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Paket beklediğimden çok daha nazik çıktı.,pozitif
"Müşteri temsilcisi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Destek ekibi çözüm sürecinde çok nazik davrandı.,pozitif
Cihaz beklediğimden çok daha kaliteli çıktı.,pozitif
"Destek ekibi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
Müşteri temsilcisi çözüm sürecinde çok ilgili davrandı.,pozitif
"Kurye konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Ürün beklediğimden çok daha hızlı çıktı.,pozitif
Müşteri temsilcisi çözüm sürecinde çok sağlam davrandı.,pozitif
Kurye çözüm sürecinde çok nazik davrandı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi hızlı.",pozitif
Destek ekibi çözüm sürecinde çok kaliteli davrandı.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Kurye çözüm sürecinde çok sağlam davrandı.,pozitif
Ürün beklediğimden çok daha kaliteli çıktı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle öneririm, hizmet kalitesi ilgili.",pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
Destek ekibi çözüm sürecinde çok kaliteli davrandı.,pozitif
Paket beklediğimden çok daha kaliteli çıktı.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Görevli konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Paket beklediğimden çok daha sağlam çıktı.,pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi nazik.",pozitif
"Müşteri temsilcisi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Ürün tam bir hayal kırıklığı, çok defolu.",negatif
"Destek ekibi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Görevli konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
Kulaklık beklediğimden çok daha nazik çıktı.,pozitif
Kurye çözüm sürecinde çok başarılı davrandı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Paket beklediğimden çok daha hızlı çıktı.,pozitif
"Müşteri temsilcisi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Kurye çözüm sürecinde çok nazik davrandı.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Müşteri temsilcisi çözüm sürecinde çok başarılı davrandı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Sipariş tam bir hayal kırıklığı, çok defolu.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Kulaklık beklediğimden çok daha hızlı çıktı.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Ürün tam bir hayal kırıklığı, çok kaba.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Telefon tam bir hayal kırıklığı, çok defolu.",negatif
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Paket beklediğimden çok daha kaliteli çıktı.,pozitif
"Kesinlikle öneririm, hizmet kalitesi ilgili.",pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi başarılı.",pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi sağlam.",pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Cihaz tam bir hayal kırıklığı, çok kötü.",negatif
Cihaz beklediğimden çok daha sağlam çıktı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Destek ekibi konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
"Müşteri temsilcisi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Sipariş tam bir hayal kırıklığı, çok eksik.",negatif
Telefon beklediğimden çok daha kaliteli çıktı.,pozitif
Cihaz beklediğimden çok daha hızlı çıktı.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
Destek ekibi çözüm sürecinde çok başarılı davrandı.,pozitif
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Cihaz beklediğimden çok daha başarılı çıktı.,pozitif
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Kurye konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Paket tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Müşteri temsilcisi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Cihaz tam bir hayal kırıklığı, çok kötü.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Cihaz tam bir hayal kırıklığı, çok yavaş.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kurye konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Kurye çözüm sürecinde çok hızlı davrandı.,pozitif
"Görevli konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Kulaklık tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Destek ekibi konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Görevli çözüm sürecinde çok başarılı davrandı.,pozitif
"Kulaklık tam bir hayal kırıklığı, çok defolu.",negatif
"Görevli konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Görevli çözüm sürecinde çok sağlam davrandı.,pozitif
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
"Kurye konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Ürün beklediğimden çok daha hızlı çıktı.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Destek ekibi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
